email_extension,org_id,stock_ticker,stock_id,filer_id,bio,org_type
voya.com,959e7990-25d8-449b-be6c-e57b752dec7a,Unknown,0.0,93899.0,"Voya Investment Management is the asset management business of Voya Financial, a leading health, wealth, and investment company. It provides differentiated investment solutions across fixed income, equity, multi-asset, and alternative strategies. With a legacy dating back to 1972, Voya IM leverages the expertise of over 300 investment professionals. The company is one of the largest institutional asset managers globally, serving institutions, financial intermediaries, and individual investors. Voya IM is headquartered in the U.S. with additional offices in London.",INSTITUTIONAL_INVESTOR
intechinvestments.com,00e78778-38bc-4c49-9853-78ac1bbe1f61,Unknown,0.0,107041.0,"Intech Investment Management LLC is a quantitative equity manager specializing in global investment strategies. Founded in 1987, it applies advanced mathematics to deliver unique alpha sources for institutional investors, including pension funds, governments, and foundations. Intech is headquartered in West Palm Beach, Florida, with additional offices in Princeton and London. The company offers traditional, defensive, and alternative equity strategies, leveraging Stochastic Portfolio Theory. Intech operates as an independent unit within the Janus Henderson Group.",INSTITUTIONAL_INVESTOR
ntrs.com,ab94710b-946a-4472-a92b-3f6fbcaac4fa,Unknown,0.0,106299.0,"Northern Trust Investments, Inc. is part of Northern Trust Corporation, a leading global financial institution. Headquartered in Chicago, Illinois, the company provides asset servicing, investment management, and wealth management services. It serves corporations, institutional investors, and high-net-worth individuals worldwide. Northern Trust operates across multiple countries, offering a range of financial solutions, including private capital fund administration and global foreign exchange services. The company is known for its long-standing history and commitment to financial expertise and integrity.",INSTITUTIONAL_INVESTOR
boardmanbay.com,00d8827f-4046-497e-ab7d-2f2943737d4a,Unknown,0.0,290037.0,"Boardman Bay Capital Management is a hedge fund company based in New York, NY. Founded in 2012, it operates as an equity-focused hedge fund manager. The firm is registered with the SEC since 2014 and is owned by William B. Graves and trusts for his benefit. Boardman Bay Capital Management manages private funds and is led by William Boardman Graves as Managing Member and Chief Investment Officer, with Kenneth Bernard Brown serving as Chief Compliance Officer, Chief Operating Officer, and Chief Financial Officer.",INSTITUTIONAL_INVESTOR
fieracapital.com,adbce5c6-939b-4da5-a7fc-55a7c561d8b0,Unknown,0.0,80482.0,"Fiera Capital is a Canadian asset management firm headquartered in Montreal. It delivers customized multi-asset solutions across public and private markets to institutional, financial intermediary, and private wealth clients globally. The company has expanded through strategic acquisitions and operates in North America, Europe, and Asia. Fiera Capital is listed on the Toronto Stock Exchange and is known for its diverse investment offerings, including fixed income, global equity, and alternative assets.",INSTITUTIONAL_INVESTOR
tdam.com,e75003bd-0680-447e-8ee9-3efd26e013ff,Unknown,0.0,2863.0,"TD Asset Management, Inc. is a leading Canadian asset manager with a global presence. Established in 1993, it is part of the TD Bank Group. The company offers a range of investment solutions, leveraging its expertise in public and private markets. TD Asset Management is known for its disciplined investment approach and innovative strategies. It operates with a team of experienced professionals and is registered as a Portfolio Manager and Exempt Market Dealer across Canada. The company's leadership includes CEO Bruce Cooper.",INSTITUTIONAL_INVESTOR
lighthousepartners.com,4913bef4-3cd0-43c9-b07d-ccab37301653,Unknown,0.0,390550.0,"Lighthouse Investment Partners, LLC is a global alternative asset management firm based in Palm Beach Gardens, Florida. Founded in 1999, it operates with offices in New York, London, Hong Kong, and Dubai. The firm specializes in hedge fund solutions and proprietary multi-manager platforms, including North Rock and Mission Crest. Lighthouse employs a fund of funds approach, investing through external managers. It offers managed account services and platform expertise to institutional investors. The company operates independently despite past ownership changes.",INSTITUTIONAL_INVESTOR
sixthstreet.com,335ff56c-98d5-4b65-9dbb-27720e715f3b,Unknown,0.0,157739.0,"Sixth Street Advisers LLC is part of Sixth Street, a global investment firm founded in 2009. The firm specializes in cross-platform collaboration, offering solutions across all stages of company growth. It invests in various sectors, including real estate, renewable energy, and technology, and provides financing options such as direct lending and asset acquisition. Sixth Street operates globally, leveraging its extensive network and resources to support its investment activities.",INSTITUTIONAL_INVESTOR
intrinsicedge.com,862284f3-b67a-41cb-a54d-8e97e01b5611,Unknown,0.0,358393.0,"Intrinsic Edge Capital Management LLC is an investment firm that manages a diverse portfolio of equities. The company's top holdings include ZoomInfo Technologies Inc., Adtalem Global Education Inc., Celestica Inc., MasTec, Inc., and Champion Homes, Inc. Intrinsic Edge focuses on strategic investment decisions, regularly updating its portfolio with new positions and adjusting existing ones based on market conditions. The firm operates under the domain intrinsicedge.com.",INSTITUTIONAL_INVESTOR
thecapitalgroup.com,dcfa709f-2bd7-4d16-8c8d-1423d008e3a4,Unknown,0.0,191933.0,"Capital International Limited is a private company based in London, operating in the financial intermediation sector. Incorporated in 1982, it is a subsidiary of Capital Group International Inc. The company is involved in other financial service activities, excluding insurance and pension funding. Capital International Limited is managed by a team of directors and operates with a significant presence in the financial industry. Its parent company, Capital Group, is a well-established global investment firm.",INSTITUTIONAL_INVESTOR
firstturnmgmt.com,e539dc1b-0220-4fdd-be5d-ef9cfa5eb07a,Unknown,0.0,660008.0,"First Turn Management, LLC is a financial advisory firm with offices in the United States. The company provides investment management and financial guidance services. It operates as a registered investment advisor, regulated by the Securities and Exchange Commission. First Turn Management offers services to various client types, including institutional clients. The firm employs a team of financial advisors and operates with a fiduciary duty to act in the best interests of its clients.",INSTITUTIONAL_INVESTOR
wellscap.com,997abb3b-38be-4fae-bfc1-6c8490b98525,Unknown,0.0,545310.0,"Allspring Global Investments LLC is a leading independent asset management firm. It was formed after Wells Fargo sold its asset management business to affiliates of GTCR and Reverence Capital Partners in 2021. The company offers a range of investment products and solutions, operating under a unified platform with offices globally. Allspring is a subsidiary of Allspring Global Investments Holdings, LLC, which is indirectly owned by private funds managed by GTCR and Reverence Capital Partners. Wells Fargo retains a passive non-voting equity interest and serves as a distribution partner.",INSTITUTIONAL_INVESTOR
saturncapitalmanagement.com,1491e725-e9aa-4823-b238-609f996592d9,Unknown,0.0,623627.0,"Saturn V Capital Management LLC is an investment firm focused on managing a portfolio of equity holdings. The company's top investments are primarily in the biotechnology and pharmaceutical sectors. Saturn V Capital Management is registered with the SEC and discloses its holdings through regular filings. The firm's portfolio includes companies such as Ascendis Pharma and Vaxcyte, Inc., reflecting its emphasis on healthcare-related investments.",INSTITUTIONAL_INVESTOR
steadfast.com,1d376bf9-b65b-4b6e-9784-c6db11117116,Unknown,0.0,2767.0,"Steadfast Financial LP is a financial services company based in New York. It specializes in investment banking and financial services, focusing on wealth-building strategies for individuals nearing retirement. The company operates under the domain steadfast.com. Steadfast Financial provides financial planning and investment solutions tailored to protect and grow clients' assets for future generations.",INSTITUTIONAL_INVESTOR
rwcpartners.com,229586d4-9157-4f1d-8f7a-860efed1dcb9,Unknown,0.0,132597.0,"RWC Asset Management LLP is a London-based hedge fund company specializing in absolute returns, long/short strategies, and emerging markets. Incorporated in 2007, it operates as a limited liability partnership. The firm is associated with RWC Partners Limited, which serves as its managing member. RWC Asset Management manages several private funds and acts as an investment manager for various financial entities. Its operations are supported by a team of experienced professionals in the financial sector.",INSTITUTIONAL_INVESTOR
hillhouseinvestment.com,2d2c02fb-e1fc-4bcc-821b-fc0b6166270d,Unknown,0.0,537581.0,"Hillhouse is a global private equity firm founded by Lei Zhang in 2005. It invests across various sectors, including consumer, healthcare, technology, and financial services. With offices in Asia, North America, and Europe, Hillhouse manages capital for institutional clients such as university endowments and sovereign wealth funds. The firm is known for its long-term, research-driven investment approach, focusing on fundamental analysis and industry insights. Hillhouse has made notable investments in companies like Tencent Holdings and JD.com.",INSTITUTIONAL_INVESTOR
arsinvestmentpartners.com,fce20851-1fa2-46e4-b56c-10d17864d636,Unknown,0.0,2570.0,"ARS Investment Partners, LLC, founded in 1971 as A.R. Schmeidler & Co., Inc., is a registered investment adviser. The company offers a range of investment strategies, focusing on long-term absolute returns across various market conditions. ARS is headquartered in New York and is majority-owned by Artemis US Corporation. Its team includes seasoned professionals with extensive experience in portfolio management and research. The firm provides customized investment solutions tailored to clients' specific needs, utilizing both traditional and alternative strategies.",INSTITUTIONAL_INVESTOR
calamos.com,91ea82f0-158e-4cf3-bc8a-5b1bd3bf4a4e,Unknown,0.0,498.0,"Calamos Advisors, LLC is a subsidiary of Calamos Investments, a global investment firm founded by John P. Calamos, Sr. in 1977. The company specializes in investment strategies including convertible securities, equity, fixed income, and alternatives. Calamos Advisors offers services through various investment products and serves institutional investors directly. The firm is headquartered in Naperville, Illinois, with additional offices across the United States. It provides discretionary investment management and acts as a sub-investment adviser to registered investment companies.",INSTITUTIONAL_INVESTOR
quadim.com,5263c5d9-8500-4a12-ab0b-dbabef8ed0e9,Unknown,0.0,306507.0,"Quad Investment Management is a fundamental equities investment firm headquartered in Seoul, South Korea. The company aims to generate alpha through a deep understanding of industry trends and corporate strategies. Quad operates globally, with a subsidiary, Quad Capital Management, based in Hong Kong. This subsidiary manages offshore funds, including the flagship QUAD Asia Absolvt Fund, which focuses on Northeast Asian markets. Quad's investment approach emphasizes expertise and ethical standards, with a diverse team of professionals contributing to its operations.",INSTITUTIONAL_INVESTOR
tencent.com,1caa220f-97d2-4fd5-ad9e-7ec88807bd07,TCEHY,84330.0,100.0,"Tencent Holdings Ltd. is a Chinese multinational technology conglomerate headquartered in Shenzhen. Founded in 1998, the company offers a wide range of internet-related services and products, including social media, gaming, e-commerce, and financial technology. Its notable platforms include WeChat and QQ. Tencent is a leading player in the global technology industry, with significant investments across various sectors. The company is known for its innovative digital solutions and diverse portfolio of businesses.",PUBLIC_COMPANY
immunocore.com,c6d48912-c56c-47f5-beb1-da301f1f59f4,IMCR,246127.0,27.0,"Immunocore is a commercial-stage biotechnology company based in Oxfordshire, specializing in T-cell receptor (TCR) therapies. Founded in 2008 as a spinout of MediGene, it developed the world's first approved TCR therapy. Immunocore focuses on cancer, infectious diseases, and autoimmune conditions using its proprietary ImmTAX platform. The company's pipeline includes multiple clinical and preclinical programs across these therapeutic areas. Its most advanced product, KIMMTRAK, is approved for treating metastatic uveal melanoma. Immunocore collaborates with industry leaders and academia to advance its innovative therapies.",PUBLIC_COMPANY
silvercrestgroup.com,c8678df9-2a6e-4c0e-b7e3-54d80acbbef6,SAMG,133533.0,147.0,"Silvercrest Asset Management Group Inc. is a wealth management firm providing financial advisory and family office services in the United States. Founded in 2002, it serves ultra-high net worth individuals, families, and institutional investors. The company offers traditional and alternative investment strategies, including equities, fixed income, and non-traditional investments. Headquartered in New York, Silvercrest operates with offices across several states. It is listed on NASDAQ under the ticker symbol SAMG.",PUBLIC_COMPANY
ssga.com,dbb78f3c-dc35-44c4-a624-ce0e89286b08,Unknown,0.0,2764.0,"State Street Corporation is a global provider of financial services, headquartered in Boston, Massachusetts. It offers a range of services including investment servicing, markets and financing, and investment management. The company serves asset managers, owners, insurance companies, official institutions, and central banks worldwide. State Street Global Advisors, a subsidiary, provides asset management services, including real estate and charitable asset management. The company operates globally with a significant presence in North America, Europe, and Asia.",INSTITUTIONAL_INVESTOR
darebioscience.com,e96434c2-a087-434e-92c2-1b4afe431be4,DARE,166953.0,276.0,"Daré Bioscience Inc. is a clinical-stage biopharmaceutical company focused on women's health. It develops innovative products in areas such as contraception, fertility, vaginal health, and sexual health. The company's portfolio includes potential first-in-category candidates like Ovaprene, a hormone-free contraceptive, and DARE-BV1, a treatment for bacterial vaginosis. Daré aims to expand treatment options and improve outcomes for women by advancing differentiated therapies. Its mission involves identifying, developing, and bringing to market novel treatments that address unmet needs in women's health.",PUBLIC_COMPANY
blackspadeacquisitionii.com,218536fe-ea4d-4396-816d-f6bedad85675,BSII,311145.0,294.0,"Black Spade Acquisition II Co is a Hong Kong-based company incorporated in 2024. It operates as a special purpose acquisition company (SPAC), focusing on mergers and acquisitions in the leisure, entertainment, and lifestyle sectors. The company is listed on NASDAQ under the ticker symbol BSII. Its leadership includes Dennis Tam, Kester Ng, and Richard Taylor, who serve as key executives. Black Spade Acquisition II Co is headquartered in Central, Hong Kong.",PUBLIC_COMPANY
ophiram.com,39326ef2-7132-4fa3-8eb5-681db6a6e1e8,Unknown,0.0,500556.0,"Ophir Asset Management is an investment management firm based in Sydney, Australia. It specializes in managing small cap global and Australian equities funds. The company was founded by Andrew Mitchell and Steven Ng, who serve as senior portfolio managers. Ophir's flagship fund, the Ophir Opportunities Fund, is complemented by the Ophir High Conviction Fund, which focuses on small and mid-cap equities outside the S&P/ASX 50. The firm's client base includes wealth advisers, pension funds, family offices, and private individuals.",INSTITUTIONAL_INVESTOR
lucasgc.com,be41d3ff-123d-41d3-8e76-f9fdc5d78b9f,LGCL,309518.0,147.0,"Lucas GC Limited, founded in 2011 and based in Beijing, China, operates as a subsidiary of HTL Lucky Holding Limited. The company provides online agent-centric human capital management services, offering recruitment, outsourcing, IT services, and training. It also engages in media and entertainment, as well as management consulting. Lucas GC Limited is listed on the NASDAQ exchange under the ticker symbol LGCL. The company's platforms include Star Career and Columbus, facilitating job recommendations and talent sourcing.",PUBLIC_COMPANY
trs.texas.gov,5ba148f6-df01-4a84-ab18-d6c59beb4b76,Unknown,0.0,2868.0,"The Teacher Retirement System of Texas (TRS) is a statewide retirement system established in 1937 to serve public education employees. Governed by a nine-member board appointed by the governor, TRS administers a defined benefit retirement plan and health benefit programs, including TRS-Care and TRS-ActiveCare. It is a qualified governmental retirement plan under U.S. tax law, providing service, disability, and death benefits to its members. Participation is mandatory for eligible employees, with contributions made on a pre-tax basis.",INSTITUTIONAL_INVESTOR
wasatchglobal.com,7c8fbe89-02d2-47db-be35-1a06d34b9a94,Unknown,0.0,3098.0,"Wasatch Global Investors, operating under the domain wasatchglobal.com, is a 100% employee-owned investment management firm headquartered in Salt Lake City, Utah. Founded in 1975 by Sam Stewart, the company specializes in micro-, small-, and mid-cap investing globally. It emphasizes collaboration and intellectual curiosity in its investment approach. Wasatch Global Investors serves as the investment advisor to Wasatch Funds and is registered with the Securities and Exchange Commission. The firm is known for its long-standing team, with portfolio managers averaging 16 years of tenure.",INSTITUTIONAL_INVESTOR
janus.com,b66f647d-80ab-47ff-be22-d75ca3bdaa87,Unknown,0.0,1357.0,"Janus Henderson is a British-American global asset management group headquartered in London. Formed in 2017 from the merger of Janus Capital Group and Henderson Group, it offers financial products to individuals and institutional investors. The company manages mutual funds and ETFs across equities, fixed income, multi-asset, and alternatives. Janus Henderson operates with a global presence, employing over 2,000 people across 24 offices. Its holding company is dual-listed on the New York Stock Exchange. The company's email domain is janus.com.",INSTITUTIONAL_INVESTOR
saratogapartners.com,f6af35fe-1233-4c7d-9f4e-15de85f19477,SAR,91028.0,136.0,"Saratoga Investment Corp. is a publicly traded specialty finance company regulated as a business development company (BDC). It provides customized financing solutions to U.S. middle-market businesses, focusing on leveraged loans and equity investments. The company is externally managed by Saratoga Investment Advisors, LLC, which is affiliated with Saratoga Partners, a middle-market private equity firm. Saratoga Investment Corp. is headquartered in New York and operates under the NYSE ticker SAR.",PUBLIC_COMPANY
te.com,97e4d205-ec48-487b-9950-9201a9bcd0dc,TEL,4411.0,91.0,"TE Connectivity is a technology company that designs and manufactures electrical and electronic components. Headquartered in Ireland, it serves industries such as automotive, aerospace, defense, medical, and energy. The company operates globally with a workforce of approximately 89,000 employees. Its product portfolio includes connectors, sensors, and other components used in harsh environments. TE Connectivity's solutions are integral to various technologies, including electric vehicles, renewable energy systems, and medical devices.",PUBLIC_COMPANY
cadencebank.com,132b7a0e-f239-44c3-80ff-11c1f324a4e5,CADE,6316.0,123.0,"Cadence Bank is a provider of retail and corporate banking, wealth management, and related financial services. It offers a range of products including checking and savings accounts, loans, and treasury management. The bank serves individuals, corporations, SMEs, and high net worth individuals across several U.S. states. Cadence Bank is headquartered in Tupelo, Mississippi. Its operations span Alabama, Louisiana, Arkansas, Florida, Georgia, Mississippi, Missouri, Tennessee, and Texas. The bank continues to evolve through strategic mergers and acquisitions.",PUBLIC_COMPANY
lgtcp.com,a4f332de-7aa7-484f-bc67-0b1410072e40,Unknown,0.0,297479.0,"LGT Capital Partners is a privately-owned global multi-alternatives firm specializing in alternative investments. It is part of the LGT Group, owned by the Princely Family of Liechtenstein. The firm offers investment solutions in private markets, diversifying strategies, and sustainable and impact investments. With a global presence, LGT Capital Partners operates from multiple offices across Europe, North America, and Asia-Pacific, serving institutional clients worldwide. It has a strong focus on sustainable investing and ESG considerations.",INSTITUTIONAL_INVESTOR
lynx1bio.com,2cece9f6-fb3f-47a1-949a-3dcd581cf18c,Unknown,0.0,556424.0,"Lynx1 Capital Management is a Puerto Rico-based hedge fund founded by Dr. Weston Nichols in 2020. The firm focuses on U.S. biotechnology stocks through a long-biased equity strategy. Dr. Nichols previously worked as an analyst at Perceptive Advisors and Balyasny Asset Management. Lynx1 Capital Management oversees the Lynx1 Onshore Fund, concentrating on life sciences investments. The company's expertise is rooted in Dr. Nichols' background in neuroscience and biological engineering.",INSTITUTIONAL_INVESTOR
emory.edu,377f3686-b313-4e73-9d24-a1038ff1dde2,Unknown,0.0,217128.0,"Emory University is a private research institution located in Atlanta, Georgia. Founded in 1836, it comprises nine undergraduate, graduate, and professional schools. The university is recognized for its high research activity and is a member of the Association of American Universities. Emory operates a significant healthcare system and partners with major research centers, including the U.S. Centers for Disease Control and Prevention. The institution is known for its diverse academic offerings and global research initiatives.",INSTITUTIONAL_INVESTOR
generac.com,7c47f1cc-86b5-4f4c-b0e6-2d291c055817,GNRC,88343.0,136.0,"Generac is a leading American manufacturer of backup power generation products for residential, commercial, and industrial markets. Founded in 1959, the company is headquartered in Waukesha, Wisconsin. Generac designs, manufactures, and distributes a wide range of energy technology products, including generators, transfer switches, and smart home solutions. Its products are available through various distributors and retailers. Generac is a Fortune 1000 company listed on the New York Stock Exchange under the ticker symbol GNRC.",PUBLIC_COMPANY
chef.net,6e493e2a-f756-4231-bc2d-a3550eef87ef,Unknown,0.0,1947.0,"Morgan Stanley is a multinational investment bank and financial services company headquartered in New York City. Founded in 1935, it operates in three main segments: Institutional Securities, Wealth Management, and Investment Management. The company provides services such as investment banking, asset management, and wealth management to institutions, governments, and individuals. Morgan Stanley is recognized as a systemically important financial institution and operates globally with offices in over 40 countries.",INSTITUTIONAL_INVESTOR
tvstar.com,99373658-9ef4-4e0a-92e7-0d28d3488444,META,123861.0,123.0,"Facebook, Inc., now operating as Meta Platforms, Inc., is a multinational technology conglomerate based in Menlo Park, California. The company owns and operates major platforms including Facebook, Instagram, Threads, and WhatsApp. It provides social networking, advertising, and business insight solutions globally. Meta's operations span across the Americas, Europe, and other regions, connecting people worldwide and facilitating business interactions through targeted advertising. The company is a leading player in the technology sector, focusing on innovative technologies like virtual reality through Oculus.",PUBLIC_COMPANY
redmilegrp.com,3f0e7670-6f23-4147-b1e9-0c763d4bd1e8,Unknown,0.0,2395.0,"Redmile Group is a San Francisco-based investment firm founded in 2007. It specializes in biotechnology, healthcare, therapeutics, life sciences, and medical devices. The company is active in managing a diverse portfolio of healthcare-related investments. Redmile Group operates with a focus on strategic investments in the life sciences sector, having invested in companies such as AlloVir and Repare Therapeutics. The firm maintains offices in San Francisco and New York.",INSTITUTIONAL_INVESTOR
rosalindcap.com,ab601bd8-06da-41d0-acf7-498646162d30,Unknown,0.0,278419.0,"Rosalind Advisors, Inc. is a Canadian investment firm founded in 2006. It specializes in managing funds focused on biotech and life sciences companies. The company advises the Rosalind Master Fund, which employs a master/feeder structure to cater to Canadian, U.S., and offshore investors. Rosalind Advisors aims to maximize absolute returns through catalyst-driven strategies, long and short positions, and systemic hedge overlays. The firm is headquartered in Toronto, Canada.",INSTITUTIONAL_INVESTOR
sectoral.com,fd07409b-1ab0-4841-993f-e1f6aa10e823,Unknown,0.0,2601.0,"Sectoral Asset Management is a global healthcare-focused investment firm founded in October 2000. It is SEC-registered and 100% employee-owned, with offices in Montreal, Geneva, and Hong Kong. The company specializes in managing equities in the healthcare sector, offering both public and private investment strategies. Sectoral invests in late-stage venture capital opportunities and manages public equity healthcare strategies worldwide. It is authorized as a Portfolio Manager, Investment Fund Manager, Exempt Market Dealer, and Derivatives Portfolio Manager in Quebec, Canada.",INSTITUTIONAL_INVESTOR
sbhic.com,dfe5cb0e-7a0c-4f20-8121-df24bfdd5605,Unknown,0.0,2609.0,"Segall Bryant & Hamill, LLC is a registered investment adviser and a wholly-owned subsidiary of CI Financial Corp. Headquartered in Chicago, Illinois, the company provides discretionary and non-discretionary investment management services across various asset classes, including domestic and international equities, fixed income, and alternative investments. It serves a diverse client base, including individuals, corporations, foundations, and public funds. The firm offers its strategies through separate accounts, mutual funds, exchange-traded funds, and private investment vehicles.",INSTITUTIONAL_INVESTOR
citi.com,9576c0ae-15ee-493b-9494-b1566692667d,C,216.0,136.0,"Citigroup is an American multinational investment bank and financial services company based in New York City. Formed in 1998 through the merger of Citicorp and Travelers, it is one of the largest banking institutions in the U.S. Citigroup operates through two main divisions: Institutional Clients Group and Personal Banking and Wealth Management. It is considered systemically important and is part of the Bulge Bracket of global investment banks. Jane Fraser serves as the company's CEO.",PUBLIC_COMPANY
metzler.com,03bc1770-29bc-4878-a3c2-9fc47730284f,Unknown,0.0,503922.0,"Metzler Asset Management GmbH is a division of B. Metzler seel. Sohn & Co. AG, Germany's oldest private bank. Founded in 1995, it provides investment services to institutional clients, focusing on customized portfolio management and administrative solutions. The company emphasizes sustainable investments, having been a UN PRI signatory since 2012. Metzler Asset Management offers equity, bond, and multi-asset strategies, along with pension management and fund services. Its headquarters are located in Frankfurt, Germany.",INSTITUTIONAL_INVESTOR
talpion.com,766790a4-f8e1-4c70-b4c9-7862509e5c6a,Unknown,0.0,165397.0,"Talpion Fund Management LP is a New York-based single family office founded by Henry Swieca in 2010. Swieca previously built Highbridge Capital Management into a leading alternative asset manager before selling it to JP Morgan. Talpion focuses on four asset classes: public securities, real estate, private equity, and venture capital. The firm combines institutional infrastructure with family values of patience, prudence, and integrity. Its name is derived from the Biblical word 'Talpiot', also referencing an elite IDF intelligence unit.",INSTITUTIONAL_INVESTOR
hmc.harvard.edu,144f54fb-05f6-4809-bde9-67bc8ce8fa39,Unknown,0.0,1331.0,"Harvard Endowment is managed by Harvard Management Company (HMC), a nonprofit subsidiary of Harvard University. Established in 1974, HMC oversees the endowment, which supports Harvard's teaching and research mission. The endowment is composed of over 14,000 funds, primarily restricted to specific purposes. HMC's mission is to generate strong investment results to support Harvard's educational and research goals. The company is governed by a board of directors appointed by Harvard University and focuses on sustainable investment practices.",INSTITUTIONAL_INVESTOR
ge.com,70cc4567-4ff0-4ca0-90f5-40e392cc0020,GEHC,294329.0,35.0,"GE Healthcare is a leading global medical technology and life sciences company. It operates four primary divisions: Medical Imaging, Ultrasound, Patient Care Solutions, and Pharmaceutical Diagnostics. The company serves hospitals and health networks worldwide, with a presence in over 100 countries. GE Healthcare was spun off from General Electric in January 2023 and is headquartered in Chicago, Illinois. It focuses on advancing personalized and connected care through innovative technologies and strategic partnerships.",PUBLIC_COMPANY
amundi.com,e8819c63-060a-405c-a5d3-b4dad360dd66,Unknown,0.0,2261.0,"Amundi Asset Management is a leading French asset management company, established in 2010 through the merger of Crédit Agricole and Société Générale's asset management subsidiaries. It offers a range of investment solutions, including active and passive management, alternative assets, and structured products. Amundi serves institutional and corporate clients across Europe, Asia, and the Americas. The company is a subsidiary of Crédit Agricole S.A. and operates through a network of distributors, including retail banks and private banks. Amundi is headquartered in Paris, France.",INSTITUTIONAL_INVESTOR
innovate.com,3fc8be09-00cb-4b1c-88d5-c14ee40bf674,VATE,167233.0,166.0,"Innovate Investors operates under the domain innovate.com, but specific details about the company are not readily available. Typically, companies with similar names focus on investing in innovative technologies or emerging sectors. Without more information, it is challenging to provide a detailed bio. If Innovate Investors is associated with a known entity, it might be involved in strategic investments or venture capital activities, but further research is needed to confirm its specific focus or operations.",PUBLIC_COMPANY
in8bio.com,7024e097-5af2-410d-a15f-2a18e3fd5d57,INAB,242587.0,276.0,"IN8Bio is a clinical-stage biopharmaceutical company focused on developing gamma-delta T cell therapies for cancer treatment. Founded by leaders in the field, including Dr. Lawrence Lamb, the company is pioneering next-generation cellular therapies. IN8Bio's platform includes allogeneic, autologous, iPSC, and genetically modified approaches. Its lead programs are in clinical trials for glioblastoma and hematologic malignancies. The company operates primarily from New York City and Birmingham, Alabama, with a mission to advance cancer treatments through innovative cell therapies.",PUBLIC_COMPANY
ricehall.com,5cb3ca1e-e862-4be2-961f-1a6b47926b78,Unknown,0.0,2427.0,"Rice Hall James & Associates is an independent, 100% employee-owned investment firm founded in 1974. It specializes in micro, small, and SMID cap investing, with investment management as its sole line of business. The firm serves a diverse client base, including public and corporate pension funds, foundations, endowments, and financial institutions. Registered with the Securities and Exchange Commission, Rice Hall James operates from San Diego, California.",INSTITUTIONAL_INVESTOR
magnitudecapital.com,4a17029e-bcc3-4e21-9a13-f25bd311f419,Unknown,0.0,660367.0,"Magnitude Capital is a New York-based investment management firm specializing in global, multi-strategy hedge fund portfolios. Founded in 2001, the company is known for its expertise in delivering risk-adjusted returns. Magnitude Capital's leadership includes experienced professionals with extensive backgrounds in hedge fund management. The firm operates from its headquarters at 200 Park Avenue, New York.",INSTITUTIONAL_INVESTOR
jerichocap.com,34e3c2a6-a1f5-4b60-8d36-16f3c9950a1f,Unknown,0.0,143033.0,"Jericho Capital Asset Management L.P. is an asset management firm founded in 2009, headquartered in New York. The company invests in public equity markets and pooled investment vehicles. Jericho Capital's portfolio includes prominent holdings in technology and entertainment sectors. The firm operates with a focus on strategic investment management, utilizing the email domain jerichocap.com for communication.",INSTITUTIONAL_INVESTOR
northwestern.edu,5078bac0-e479-45b9-944b-f6adc3c382e9,Unknown,0.0,318185.0,"Northwestern University is a private research institution located in Evanston, Illinois. Founded in 1851, it is the oldest chartered university in Illinois. The university comprises eleven schools, including the Kellogg School of Management and the Feinberg School of Medicine. Northwestern is recognized for its innovative research and academic programs, offering over 200 formal concentrations. It is a member of the Big Ten Conference and the Association of American Universities, with a strong reputation for interdisciplinary learning and research excellence.",INSTITUTIONAL_INVESTOR
lionstonecapital.com,db10eaf8-1026-4789-aa28-0d05cc365a9f,Unknown,0.0,208075.0,"Lionstone Capital is a diversified real estate firm specializing in commercial and office building ownership, as well as affordable housing rentals. Founded in 1973, it operates primarily in New York, New Jersey, and Pennsylvania. The company manages a significant portfolio of commercial properties and residential units. Lionstone is known for its analytical approach to property management and strategic investment opportunities. Additionally, there is a separate entity, Lionstone Capital Management, which is a hedge fund manager based in New York, founded in 2004.",INSTITUTIONAL_INVESTOR
coldstream.com,1477e08c-6e75-47f9-aa3e-c07d84a7a477,Unknown,0.0,688.0,"Coldstream Wealth Management is an employee-owned firm specializing in wealth management for high-net-worth individuals. Founded in 1996, it is headquartered in Bellevue, Washington. The company offers services including financial planning, investment advisory, tax and estate planning, and insurance solutions. Coldstream operates with branch offices in Seattle, Mercer Island, Portland, and Boise. It provides comprehensive wealth management services tailored to meet clients' unique needs, adhering to strict fiduciary standards.",INSTITUTIONAL_INVESTOR
signaturefd.com,9461eda7-ce56-49de-a61a-ba2604f281cb,Unknown,0.0,50499.0,"SignatureFD is a financial advisory firm based in Atlanta, GA, and Charlotte, NC. It specializes in wealth management and financial advising for high net worth families. The company is led by CEO Heather Robertson Fortner and is notable for its female-led leadership team. SignatureFD emphasizes a unique approach to wealth management, focusing on aligning financial plans with personal values. The firm is committed to community involvement and diversity, with a significant portion of its leadership team being female and minority leaders.",INSTITUTIONAL_INVESTOR
greathillpartners.com,f748c2c0-fb10-41e9-99fd-08e819bb6e26,Unknown,0.0,288934.0,"Great Hill Partners is a private equity firm founded in 1998, with offices in Boston and London. The company targets investments in high-growth companies across software, digital commerce, financial technology, healthcare, and digital infrastructure sectors. Great Hill Partners focuses on middle-market companies, providing resources to help them scale. The firm has established a strong track record of building long-term partnerships with entrepreneurs and has been recognized for its industry leadership.",INSTITUTIONAL_INVESTOR
